SPECIMEN_ID	SERIES	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	PRESERVATIVE_SOLUTION	ORGANISM_PART	DATE_OF_COLLECTION	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	HAZARD_GROUP	REGULATORY_COMPLIANCE	SCIENTIFIC_NAME	LIFESTAGE	SEX	HABITAT	TIME_OF_COLLECTION	DURATION_OF_COLLECTION	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	PRESERVATION_APPROACH	DATE_OF_PRESERVATION	ELEVATION	WHAT_3_WORDS	IDENTIFIED_HOW	OTHER_ORGANISMS	BLOOD_MEAL	GRAVIDITY	COLLECTOR_SAMPLE_ID	OTHER_INFORMATION	MISC_METADATA	DNA_EXTRACTION_DESCRIPTION	DNA_EXTRACT_VOLUME_PROVIDED	DNA_EXTRACT_CONCENTRATION	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
KAJO_001_G4	31	KAJO-001	G4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-05-01	UGANDA|KIIMI	-0.087073	32.6501557	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-05-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KMI.XI.5-13.003						ANOSPP13031038	45525	60.0	20538.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_H4	32	KAJO-001	H4	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-05-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-05-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.BGR.XI.5-13.005						ANOSPP13031039	45525	59.0	16992.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_arabiensis	Anopheles_arabiensis	VAE	no			
KAJO_001_A5	33	KAJO-001	A5	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-05-01	UGANDA|KIIMI	-0.087073	32.6501557	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-05-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KMI.XI.5.13.001						ANOSPP13031040	45525	60.0	19081.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_B5	34	KAJO-001	B5	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-05-01	UGANDA|KIIMI	-0.087073	32.6501557	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-05-01			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.KMI.ASP.5.13.014						ANOSPP13031041	45525	61.0	28083.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_C5	35	KAJO-001	C5	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-05-01	UGANDA|KIIMI	-0.087073	32.6501557	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-05-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.KMI.ASP.5.13.013						ANOSPP13031042	45525	60.0	22384.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_D5	36	KAJO-001	D5	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-05-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-05-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.BGR.XI.5-13.003						ANOSPP13031043	45525	6.0	473.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
KAJO_001_E5	37	KAJO-001	E5	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-06-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-06-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.BGR.XI.6-13.001						ANOSPP13031044	45525	60.0	21789.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_F5	38	KAJO-001	F5	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-03-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-03-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.03-15.012						ANOSPP13031045	45525	60.0	15942.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_G5	39	KAJO-001	G5	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-03-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-03-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.ASP.03-15.001						ANOSPP13031046	45525	59.0	17548.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_arabiensis	Anopheles_arabiensis	VAE	no			
KAJO_001_H5	40	KAJO-001	H5	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-03-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-03-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.BGR.XI.03-15.004						ANOSPP13031047	45525	58.0	8892.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_arabiensis	Anopheles_arabiensis	VAE	no			
KAJO_001_A6	41	KAJO-001	A6	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-04-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	HAND_CAUGHT	INDOORS	INDOOR_ASPIRATOR	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.BGR.ASP.4-13.001						ANOSPP13031048	45525	60.0	15033.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_B6	42	KAJO-001	B6	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-04-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.BGR.XI.4-13.004						ANOSPP13031049	45525	60.0	25685.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_C6	43	KAJO-001	C6	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-04-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.BGR.XI.4-13.004						ANOSPP13031050	45525	60.0	20772.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_D6	44	KAJO-001	D6	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-05-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	MALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-05-01			Molecular_Species_Identification		NOT_APPLICABLE	NOT_COLLECTED	U.BGR.XI.5-13.004						ANOSPP13031051	45525	58.0	4883.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_E6	45	KAJO-001	E6	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2013-04-01	UGANDA|BUGIRI	-0.0970391	32.6311863	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2013-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.BGR.XI.4-13.001						ANOSPP13031052	45525	59.0	21646.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_F6	46	KAJO-001	F6	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.025						ANOSPP13031053	45525	60.0	16985.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_G6	47	KAJO-001	G6	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.012						ANOSPP13031054	45525	61.0	22801.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_H6	48	KAJO-001	H6	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.016						ANOSPP13031055	45525	60.0	27345.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_A7	49	KAJO-001	A7	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.009						ANOSPP13031056	45525	59.0	23065.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_B7	50	KAJO-001	B7	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.027						ANOSPP13031057	45525	60.0	20601.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_C7	51	KAJO-001	C7	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.018						ANOSPP13031058	45525	60.0	10697.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_D7	52	KAJO-001	D7	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.007						ANOSPP13031059	45525	60.0	21909.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_E7	53	KAJO-001	E7	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.001						ANOSPP13031060	45525	60.0	25664.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_F7	54	KAJO-001	F7	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.005						ANOSPP13031061	45525	60.0	27767.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_G7	55	KAJO-001	G7	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.003						ANOSPP13031062	45525	60.0	25569.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_H7	56	KAJO-001	H7	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.024						ANOSPP13031063	45525	59.0	12777.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_A8	57	KAJO-001	A8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.010						ANOSPP13031064	45525	61.0	25932.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_B8	58	KAJO-001	B8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.021						ANOSPP13031065	45525	60.0	21036.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_C8	59	KAJO-001	C8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.013						ANOSPP13031066	45525	60.0	14495.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_D8	60	KAJO-001	D8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.008						ANOSPP13031067	45525	61.0	18905.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_E8	61	KAJO-001	E8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.020						ANOSPP13031068	45525	60.0	23781.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_F8	62	KAJO-001	F8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.019						ANOSPP13031069	45525	6.0	87.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
KAJO_001_G8	63	KAJO-001	G8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.015						ANOSPP13031070	45525	59.0	16266.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_H8	64	KAJO-001	H8	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.014						ANOSPP13031071	45525	60.0	26250.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_A9	65	KAJO-001	A9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.011						ANOSPP13031072	45525	59.0	11423.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_B9	66	KAJO-001	B9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.027						ANOSPP13031073	45525	60.0	17273.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
KAJO_001_C9	67	KAJO-001	C9	100%_ETHANOL	WHOLE_ORGANISM_DAMAGED	2015-04-01	UGANDA|KANSAMBWE	-0.086365	32.5885239	HG1	Y	Anopheles gambiae s.s	ADULT	FEMALE	INDOORS	9:00	PT3H	PYRETHROID_SPRAY_CATCH	INDOORS	COLLECTION_SHEET	mosquito was placed in 1.5ml of 80% Ethanol and held until March 2022 when they were moved to plates containing 100ul of 100% ethanol”	2015-04-01			Molecular_Species_Identification		Y	NOT_COLLECTED	U.NSZ.XI.04-15.002						ANOSPP13031074	45525	60.0	25728.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
