SPECIMEN_ID	RACK_OR_PLATE_ID	TUBE_OR_WELL_ID	PRESERVATIVE_SOLUTION	ORGANISM_PART	DATE_OF_COLLECTION	COLLECTION_COUNTRY	COLLECTION_LOCATION	DECIMAL_LATITUDE	DECIMAL_LONGITUDE	SAMPLING_LOCATION_SIZE	PREDICTED_SCIENTIFIC_NAME	SPECIMEN_IDENTITY_RISK	IDENTIFIED_HOW	LIFESTAGE	SEX	TIME_OF_COLLECTION	DURATION_OF_COLLECTION	COLLECTION_METHOD	OUTDOORS_INDOORS	DESCRIPTION_OF_COLLECTION_METHOD	PRESERVATION_APPROACH	BLOOD_MEAL	GRAVIDITY	HABITAT	DATE_OF_PRESERVATION	ELEVATION	WHAT_3_WORDS	OTHER_ORGANISMS	BIOASSAYS	COLLECTOR_SAMPLE_ID	OTHER_INFORMATION	COLLECTION_EXPERIMENT	COLLECTION_EXPERIMENT_DAY	SUPPLIER_SAMPLE_NAME	run	n_mosquito_targets	n_mosquito_reads	n_multiallelic	contamination_risk	NN_assignment	res_coarse	res_int	res_fine	VAE_species	species_call	call_method	plasmodium_detected	plasmodium_species	total_reads_P1	total_reads_P2
OMOL_003_B8	GDNA00000496A	B8	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3022	PLATE 03, B-8, partial specimen	POST-MDA 2	5.0	NG-3-56	34891	59.0	5973.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_C8	GDNA00000496A	C8	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			CDC_LIGHT_TRAP	OUTDOORS		Silica gel	Y								KUG3037	PLATE 03, C-8, partial specimen	POST-MDA 2	6.0	NG-3-57	34891	59.0	20076.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	low_load	Plasmodium_falciparum		336.0
OMOL_003_D8	GDNA00000496A	D8	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3053	PLATE 03, D-8, partial specimen	POST-MDA 2	6.0	NG-3-58	34891	60.0	38283.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_E8	GDNA00000496A	E8	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3065	PLATE 03, E-8, partial specimen	POST-MDA 2	6.0	NG-3-59	34891	60.0	19471.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_F8	GDNA00000496A	F8	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3077	PLATE 03, F-8, partial specimen	POST-MDA 2	5.0	NG-3-60	34891	35.0	869.0	0.0	medium	yes	Pyretophorus_series	Anopheles_gambiae_complex			Anopheles_gambiae_complex	NN_INTERMEDIATE	no			
OMOL_003_G8	GDNA00000496A	G8	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3089	PLATE 03, G-8, partial specimen	POST-MDA 2	5.0	NG-3-61	34891	59.0	8617.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_A9	GDNA00000496A	A9	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3011	PLATE 03, A-9, partial specimen	POST-MDA 2	5.0	NG-3-62	34891	32.0	1098.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_B9	GDNA00000496A	B9	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	N								KUG3023	PLATE 03, B-9, partial specimen	POST-MDA 2	5.0	NG-3-63	34891	61.0	26976.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_C9	GDNA00000496A	C9	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			CDC_LIGHT_TRAP	OUTDOORS		Silica gel	N								KUG3038	PLATE 03, C-9, partial specimen	POST-MDA 2	6.0	NG-3-64	34891	59.0	19186.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_D9	GDNA00000496A	D9	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3054	PLATE 03, D-9, partial specimen	POST-MDA 2	6.0	NG-3-65	34891	60.0	21363.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_E9	GDNA00000496A	E9	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3066	PLATE 03, E-9, partial specimen	POST-MDA 2	6.0	NG-3-66	34891	58.0	10348.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_F9	GDNA00000496A	F9	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3078	PLATE 03, F-9, partial specimen	POST-MDA 2	5.0	NG-3-67	34891	58.0	8063.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_G9	GDNA00000496A	G9	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3090	PLATE 03, G-9, partial specimen	POST-MDA 2	5.0	NG-3-68	34891	61.0	9279.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_A10	GDNA00000496A	A10	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3012	PLATE 03, A-10, partial specimen	POST-MDA 2	5.0	NG-3-69	34891	57.0	3641.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_B10	GDNA00000496A	B10	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3024	PLATE 03, B-10, partial specimen	POST-MDA 2	5.0	NG-3-70	34891	59.0	25893.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_C10	GDNA00000496A	C10	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3039	PLATE 03, C-10, partial specimen	POST-MDA 2	6.0	NG-3-71	34891	60.0	38981.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_D10	GDNA00000496A	D10	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3055	PLATE 03, D-10, partial specimen	POST-MDA 2	6.0	NG-3-72	34891	60.0	6545.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_E10	GDNA00000496A	E10	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3067	PLATE 03, E-10, partial specimen	POST-MDA 2	6.0	NG-3-73	34891	59.0	9184.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_F10	GDNA00000496A	F10	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3079	PLATE 03, F-10, partial specimen	POST-MDA 2	5.0	NG-3-74	34891	60.0	14250.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_G10	GDNA00000496A	G10	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3091	PLATE 03, G-10, partial specimen	POST-MDA 2	5.0	NG-3-75	34891	56.0	3585.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_A11	GDNA00000496A	A11	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3013	PLATE 03, A-11, partial specimen	POST-MDA 2	5.0	NG-3-76	34891	60.0	5909.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_B11	GDNA00000496A	B11	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3025	PLATE 03, B-11, partial specimen	POST-MDA 2	5.0	NG-3-77	34891	60.0	22652.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_C11	GDNA00000496A	C11	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3040	PLATE 03, C-11, partial specimen	POST-MDA 2	6.0	NG-3-78	34891	60.0	23700.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_D11	GDNA00000496A	D11	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3056	PLATE 03, D-11, partial specimen	POST-MDA 2	6.0	NG-3-79	34891	58.0	5155.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_E11	GDNA00000496A	E11	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3068	PLATE 03, E-11, partial specimen	POST-MDA 2	6.0	NG-3-80	34891	59.0	4889.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_F11	GDNA00000496A	F11	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3080	PLATE 03, F-11, partial specimen	POST-MDA 2	5.0	NG-3-81	34891	57.0	3290.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_G11	GDNA00000496A	G11	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3092	PLATE 03, G-11, partial specimen	POST-MDA 2	5.0	NG-3-82	34891	59.0	5335.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_H11	GDNA00000496A	H11																																ENC2	34891	21.0	431.0	0.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_A12	GDNA00000496A	A12	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3014	PLATE 03, A-12, partial specimen	POST-MDA 2	5.0	NG-3-83	34891	57.0	2188.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_B12	GDNA00000496A	B12	NONE	WHOLE_ORGANISM	2018-09-16	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3026	PLATE 03, B-12, partial specimen	POST-MDA 2	5.0	NG-3-84	34891	1.0	19.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_003_C12	GDNA00000496A	C12	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3041	PLATE 03, C-12, partial specimen	POST-MDA 2	6.0	NG-3-85	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_003_D12	GDNA00000496A	D12	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3057	PLATE 03, D-12, partial specimen	POST-MDA 2	6.0	NG-3-86	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_003_E12	GDNA00000496A	E12	NONE	WHOLE_ORGANISM	2018-09-17	Nigeria	Nigeria | Ogun | Odeda | Kugba	7.3614	3.59951		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3069	PLATE 03, E-12, partial specimen	POST-MDA 2	6.0	NG-3-87	34891	57.0	4953.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_003_F12	GDNA00000496A	F12	NONE	WHOLE_ORGANISM	2018-09-23	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3081	PLATE 03, F-12, partial specimen	POST-MDA 2	5.0	NG-3-88	34891	58.0	7575.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_003_G12	GDNA00000496A	G12	NONE	WHOLE_ORGANISM	2018-09-24	Nigeria	Nigeria | Ogun | Odeda | Amini	7.23509	3.74935		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								KUG3093	PLATE 03, G-12, partial specimen	POST-MDA 2	6.0	NG-3-89	34891	56.0	3149.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_005_A1	GDNA00000498A	A1	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			CDC_LIGHT_TRAP	OUTDOORS		Silica gel	N								OLF2004	PLATE 05, A-1, partial specimen	POST-MDA 1	3.0	NG-5-1	34891	38.0	1123.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_005_B1	GDNA00000498A	B1	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2129	PLATE 05, B-1, partial specimen	POST-MDA 1	3.0	NG-5-2	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_005_C1	GDNA00000498A	C1	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2180	PLATE 05, C-1, partial specimen	POST-MDA 1	3.0	NG-5-3	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_005_D1	GDNA00000498A	D1	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2016	PLATE 05, D-1, partial specimen	POST-MDA 1	3.0	NG-5-4	34891	36.0	1385.0	1.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_005_E1	GDNA00000498A	E1	NONE	WHOLE_ORGANISM	2018-08-31	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			CDC_LIGHT_TRAP	OUTDOORS		Silica gel	N								OLF2123	PLATE 05, E-1, partial specimen	POST-MDA 1	4.0	NG-5-5	34891	54.0	2974.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_005_F1	GDNA00000498A	F1	NONE	WHOLE_ORGANISM	2018-08-31	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2040	PLATE 05, F-1, partial specimen	POST-MDA 1	4.0	NG-5-6	34891	60.0	6271.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_005_G1	GDNA00000498A	G1	NONE	WHOLE_ORGANISM	2018-08-31	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2084	PLATE 05, G-1, partial specimen	POST-MDA 1	4.0	NG-5-7	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_005_H1	GDNA00000498A	H1	NONE	WHOLE_ORGANISM	2018-08-31	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2118	PLATE 05, H-1, partial specimen	POST-MDA 1	4.0	NG-5-8	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_005_A2	GDNA00000498A	A2	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			CDC_LIGHT_TRAP	OUTDOORS		Silica gel	N								OLF2005	PLATE 05, A-2, partial specimen	POST-MDA 1	3.0	NG-5-9	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_005_B2	GDNA00000498A	B2	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2156	PLATE 05, B-2, partial specimen	POST-MDA 1	3.0	NG-5-10	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_005_C2	GDNA00000498A	C2	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2181	PLATE 05, C-2, partial specimen	POST-MDA 1	3.0	NG-5-11	34891	0.0	0.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_005_D2	GDNA00000498A	D2	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2018	PLATE 05, D-2, partial specimen	POST-MDA 1	3.0	NG-5-12	34891	60.0	15071.0	1.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_005_E2	GDNA00000498A	E2	NONE	WHOLE_ORGANISM	2018-08-31	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			CDC_LIGHT_TRAP	OUTDOORS		Silica gel	N								OLF2124	PLATE 05, E-2, partial specimen	POST-MDA 1	4.0	NG-5-13	34891	18.0	518.0	0.0	medium	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_005_F2	GDNA00000498A	F2	NONE	WHOLE_ORGANISM	2018-08-31	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2041	PLATE 05, F-2, partial specimen	POST-MDA 1	4.0	NG-5-14	34891	60.0	8660.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
OMOL_005_G2	GDNA00000498A	G2	NONE	WHOLE_ORGANISM	2018-08-31	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2085	PLATE 05, G-2, partial specimen	POST-MDA 1	4.0	NG-5-15	34891	60.0	26014.0	0.0	low	yes	Pyretophorus_series	Anopheles_gambiae_complex		Anopheles_gambiae	Anopheles_gambiae	VAE	no			
OMOL_005_H2	GDNA00000498A	H2	NONE	WHOLE_ORGANISM	2018-08-31	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			PYRETHROID_SPRAY_CATCH	INDOORS		Silica gel	Y								OLF2119	PLATE 05, H-2, partial specimen	POST-MDA 1	4.0	NG-5-16	34891	2.0	36.0	0.0		no					TOO_FEW_TARGETS	TOO_FEW_TARGETS	no			
OMOL_005_A3	GDNA00000498A	A3	NONE	WHOLE_ORGANISM	2018-08-30	Nigeria	Nigeria | Ogun | Odeda | Olofin	7.41953	3.64043		Anopheles gambiae	Y	Morphology	ADULT	FEMALE			CDC_LIGHT_TRAP	OUTDOORS		Silica gel	Y								OLF2006	PLATE 05, A-3, partial specimen	POST-MDA 1	3.0	NG-5-17	34891	58.0	4615.0	0.0	low	yes	Myzomyia_Neocellia_series	Anopheles_funestus	Anopheles_funestus		Anopheles_funestus	NN_FINE	no			
